1.7119,-5.5e-07
1.7214,2e-07
1.731,3e-08
1.7405,-6.5e-07
1.75,-3e-08
1.7595,-4e-08
1.769,9e-07
1.7786,4.5e-07
1.7881,1e-08
1.7976,1.2e-07
1.8071,2e-08
1.8167,-1e-07
1.8262,-5.4e-07
1.8357,-8e-08
1.8452,-3.7e-07
1.8548,-6.3e-07
1.8643,2.6e-07
1.8738,2e-07
1.8833,-8.9e-07
1.8929,-6e-08
1.9024,5e-07
1.9119,5.3e-07
1.9214,5.1e-07
1.931,2e-08
1.9405,-4.2e-07
1.95,-5.4e-07
1.95,1.7e-07
1.9405,1.9e-07
1.931,6.4e-07
1.9214,5.5e-07
1.9119,-7e-08
1.9024,-6.2e-07
1.8929,-1.6e-07
1.8833,1.1e-07
1.8738,-1e-07
1.8643,-2.9e-07
1.8548,1.3e-07
1.8452,-2.5e-07
1.8357,-3.1e-07
1.8262,1.6e-07
1.8167,-2e-07
1.8071,1.2e-07
1.7976,1.4e-07
1.7881,-5.7e-07
1.7786,-2.4e-07
1.769,7.2e-07
1.7595,-5.8e-07
1.75,-1.06e-06
1.7405,-9.3e-07
1.731,1e-08
1.7214,2e-08
1.7119,-6e-08
1.7024,6.1e-07
1.6929,-1.34e-06
1.6833,2e-07
1.6738,7.8e-07
1.6643,-5.6e-07
1.6548,-1.9e-07
1.6452,-3.8e-07
1.6357,-4.5e-07
1.6262,-1.6e-07
1.6167,7.1e-07
1.6071,9.2e-07
1.5976,-1.7e-07
1.5881,9.5e-07
1.5786,2e-08
1.569,8.8e-07
1.5595,-5e-08
1.55,7e-08
1.5405,1.8e-07
1.531,1.59e-06
1.5214,4.3e-07
1.5119,-3.5e-07
1.5024,4.8e-07
1.4929,-1.8e-07
1.4833,-2.4e-07
1.4738,4.5e-07
1.4643,2e-08
1.4548,1.4e-07
1.4452,1e-08
1.4357,1.7e-07
1.4262,2.1e-07
1.4167,-9.7e-07
1.4071,3.3e-07
1.3976,-4.9e-07
1.3881,-7.2e-07
1.3786,-3e-08
1.369,4e-08
1.3595,-3.5e-07
1.35,4.2e-07
1.3405,-6.7e-07
1.331,-2e-07
1.3214,-2.9e-07
1.3119,-2e-08
1.3024,1.4e-07
1.2929,-5e-07
1.2833,3.6e-07
1.2738,3e-08
1.2643,-9.4e-07
1.2548,-9.8e-07
1.2452,-0.0
1.2357,-1e-07
1.2262,-4e-08
1.2167,1e-08
1.2071,1.5e-07
1.1976,5.3e-07
1.1881,-4.6e-07
1.1786,-4.4e-07
1.169,-3.2e-07
1.1595,4.9e-07
1.15,1.14e-06
1.1405,5.3e-07
1.131,-1.9e-07
1.1214,6.3e-07
1.1119,1.62e-06
1.1024,2.47e-06
1.0929,3.43e-06
1.0833,4.75e-06
1.0738,5.89e-06
1.0643,8.11e-06
1.0548,9.01e-06
1.0452,1.087e-05
1.0357,1.367e-05
1.0262,1.49e-05
1.0167,1.815e-05
1.0071,2.025e-05
0.9976,2.225e-05
0.9881,2.501e-05
0.9786,2.549e-05
0.969,2.803e-05
0.9595,2.763e-05
0.95,2.736e-05
0.9405,2.778e-05
0.931,2.646e-05
0.9214,2.542e-05
0.9119,2.438e-05
0.9024,2.251e-05
0.8929,1.967e-05
0.8833,1.794e-05
0.8738,1.518e-05
0.8643,1.205e-05
0.8548,7.72e-06
0.8452,3.46e-06
0.8357,-3.76e-06
0.8262,-9.45e-06
0.8167,-1.673e-05
0.8071,-2.311e-05
0.7976,-2.934e-05
0.7881,-3.312e-05
0.7786,-3.355e-05
0.769,-3.334e-05
0.7595,-2.949e-05
0.75,-2.472e-05
0.7405,-1.889e-05
0.731,-1.352e-05
0.7214,-8.75e-06
0.7119,-4.95e-06
0.7024,-2.35e-06
0.6929,-1.53e-06
0.6833,-5.4e-07
0.6738,-9.6e-07
0.6643,-2.1e-07
0.6548,4.1e-07
0.6452,4.1e-07
0.6357,1e-07
0.6262,4.4e-07
0.6167,2.4e-07
0.6071,6e-07
0.5976,1.4e-07
0.5881,-1.8e-07
0.5786,1.7e-07
0.569,-1.47e-06
0.5595,1.9e-07
0.55,-1.82e-06
0.5405,-8.6e-07
0.531,2.3e-07
0.5214,2.4e-07
0.5119,-5.8e-07
0.5024,-3.6e-07
0.4929,6.9e-07
0.4833,-2.4e-07
0.4738,1.12e-06
0.4643,-0.0
0.4548,2e-07
0.4452,8.1e-07
0.4357,7e-08
0.4262,-5e-07
0.4167,-5e-08
0.4071,-2e-08
0.3976,-6.8e-07
0.3881,-1.3e-07
0.3786,-3.7e-07
0.369,4.6e-07
0.3595,2e-08
0.35,-1.4e-07
0.3405,-6e-08
0.331,1e-07
0.3214,2.9e-07
0.3119,-5.4e-07
0.3024,-5.9e-07
0.2929,4.4e-07
0.2833,-3.9e-07
0.2738,-1.01e-06
0.2643,-2.3e-07
0.2548,-4.1e-07
0.2452,-1.62e-06
0.2357,-9.1e-07
0.2262,-7.2e-07
0.2167,-7.2e-07
0.2071,0.0
0.1976,1.4e-07
0.1881,2.84e-06
0.1786,5.05e-06
0.169,8.01e-06
0.1595,1.193e-05
0.15,1.516e-05
0.1405,1.734e-05
0.131,1.769e-05
0.1214,1.582e-05
0.1119,1.31e-05
0.1024,8.88e-06
0.0929,3.22e-06
0.0833,-2.29e-06
0.0738,-6.91e-06
0.0643,-1.122e-05
0.0548,-1.401e-05
0.0548,-1.385e-05
0.0643,-1.087e-05
0.0738,-7.32e-06
0.0833,-2.19e-06
0.0929,3.49e-06
0.1024,8.31e-06
0.1119,1.331e-05
0.1214,1.607e-05
0.131,1.642e-05
0.1405,1.716e-05
0.15,1.417e-05
0.1595,1.067e-05
0.169,7.73e-06
0.1786,4.69e-06
0.1881,2.7e-06
0.1976,7e-07
0.2071,-4.8e-07
0.2167,-5.9e-07
0.2262,-9.2e-07
0.2357,-8.7e-07
0.2452,-6.5e-07
0.2548,-3.3e-07
0.2643,-1.5e-06
0.2738,-4.8e-07
0.2833,-1.28e-06
0.2929,-9e-08
0.3024,-7e-08
0.3119,4.9e-07
0.3214,5.7e-07
0.331,9e-08
0.3405,-2.6e-07
0.35,2.4e-07
0.3595,-2.7e-07
0.369,-0.0
0.3786,4.9e-07
0.3881,-2.8e-07
0.3976,4e-07
0.4071,3.4e-07
0.4167,-4.8e-07
0.4262,4.9e-07
0.4357,3.5e-07
0.4452,5e-08
0.4548,-3.8e-07
0.4643,-4.3e-07
0.4738,-2.7e-07
0.4833,2.7e-07
0.4929,-4.8e-07
0.5024,2.2e-07
0.5119,-6.2e-07
0.5214,-1e-07
0.531,5e-08
0.5405,1.22e-06
0.55,-6.9e-07
0.5595,7.4e-07
0.569,7e-08
0.5786,2.1e-07
0.5881,6e-08
0.5976,2.2e-07
0.6071,-8e-08
0.6167,7.3e-07
0.6262,-2.3e-07
0.6357,5.6e-07
0.6452,-3.4e-07
0.6548,-9e-08
0.6643,-7e-07
0.6738,-1.5e-07
0.6833,-1.1e-07
0.6929,-1.73e-06
0.7024,-3.27e-06
0.7119,-6.09e-06
0.7214,-9.09e-06
0.731,-1.432e-05
0.7405,-1.938e-05
0.75,-2.449e-05
0.7595,-2.904e-05
0.769,-3.185e-05
0.7786,-3.478e-05
0.7881,-3.232e-05
0.7976,-2.893e-05
0.8071,-2.325e-05
0.8167,-1.608e-05
0.8262,-9.26e-06
0.8357,-2.76e-06
0.8452,2.58e-06
0.8548,6.76e-06
0.8643,1.056e-05
0.8738,1.493e-05
0.8833,1.731e-05
0.8929,1.968e-05
0.9024,2.223e-05
0.9119,2.458e-05
0.9214,2.588e-05
0.931,2.667e-05
0.9405,2.836e-05
0.95,2.879e-05
0.9595,2.799e-05
0.969,2.749e-05
0.9786,2.643e-05
0.9881,2.478e-05
0.9976,2.263e-05
1.0071,2.05e-05
1.0167,1.821e-05
1.0262,1.512e-05
1.0357,1.378e-05
1.0452,1.063e-05
1.0548,8.95e-06
1.0643,8.24e-06
1.0738,6.47e-06
1.0833,5.48e-06
1.0929,3.5e-06
1.1024,2.17e-06
1.1119,1.92e-06
1.1214,1.53e-06
1.131,1.1e-06
1.1405,1.31e-06
1.15,3.3e-07
1.1595,5.2e-07
1.169,-2.6e-07
1.1786,3.8e-07
1.1881,1e-07
1.1976,-3.1e-07
1.2071,-8e-08
1.2167,-7e-08
1.2262,-1.2e-07
1.2357,8.9e-07
1.2452,-4e-08
1.2548,-1.2e-07
1.2643,-1.05e-06
1.2738,-4.5e-07
1.2833,-1.3e-07
1.2929,-3.4e-07
1.3024,6.9e-07
1.3119,-8e-08
1.3214,6.4e-07
1.331,3e-08
1.3405,2e-08
1.35,-4e-08
1.3595,0.0
1.369,8.6e-07
1.3786,-1.16e-06
1.3881,-1e-06
1.3976,-2.7e-07
1.4071,1e-08
1.4167,3.5e-07
1.4262,2.4e-07
1.4357,-1.9e-07
1.4452,5.1e-07
1.4548,5.2e-07
1.4643,9e-08
1.4738,4.8e-07
1.4833,1.4e-07
1.4929,-2.8e-07
1.5024,3.5e-07
1.5119,6e-08
1.5214,0.0
1.531,7.4e-07
1.5405,-1.23e-06
1.55,-7.1e-07
1.5595,-5.9e-07
1.569,-1.8e-07
1.5786,-1.3e-07
1.5881,-7.5e-07
1.5976,-4.9e-07
1.6071,-4.3e-07
1.6167,1.23e-06
1.6262,9e-07
1.6357,-2.1e-07
1.6452,-1.8e-07
1.6548,-5.7e-07
1.6643,-9.5e-07
1.6738,-6e-08
1.6833,-5e-07
1.6929,-4e-08
1.7024,-8e-07
1.7119,-3.8e-07
1.7214,7e-08
1.731,1.8e-07
1.7405,2.1e-07
1.75,-6.6e-07
1.7595,4.3e-07
1.769,-4e-07
1.7786,3.2e-07
1.7881,-1e-08
1.7976,-6.9e-07
1.8071,-1.6e-07
1.8167,1.8e-07
1.8262,3.1e-07
1.8357,-7e-08
1.8452,7.7e-07
1.8548,5e-07
1.8643,-1.3e-07
1.8738,3.8e-07
1.8833,9.7e-07
1.8929,9.8e-07
1.9024,-6.1e-07
1.9119,-4.6e-07
1.9214,7.4e-07
1.931,-5.3e-07
1.9405,-6.6e-07
1.95,-2.4e-07
1.95,2.1e-07
1.9405,-5e-08
1.931,-3.3e-07
1.9214,-3.4e-07
1.9119,-3.6e-07
1.9024,-4.4e-07
1.8929,1.14e-06
1.8833,1.5e-07
1.8738,4.4e-07
1.8643,-2.4e-07
1.8548,-9e-08
1.8452,-3.6e-07
1.8357,-1.33e-06
1.8262,-6.9e-07
1.8167,-9.1e-07
1.8071,-1.12e-06
1.7976,-6e-07
1.7881,6.6e-07
1.7786,-2e-08
1.769,6.5e-07
1.7595,2.1e-07
1.75,3.9e-07
1.7405,-4.5e-07
1.731,2.6e-07
1.7214,3.6e-07
1.7119,-2.9e-07
1.7024,2.8e-07
1.6929,2.8e-07
1.6833,-2.7e-07
1.6738,-5.6e-07
1.6643,-5.9e-07
1.6548,4e-08
1.6452,1.6e-07
1.6357,-4e-07
1.6262,1e-08
1.6167,2.9e-07
1.6071,3.1e-07
1.5976,7.8e-07
1.5881,6.4e-07
1.5786,-5e-07
1.569,8.4e-07
1.5595,-2.7e-07
1.55,5.2e-07
1.5405,3e-08
1.531,-2.1e-07
1.5214,-9e-07
1.5119,-9e-08
1.5024,-7.8e-07
1.4929,4.8e-07
1.4833,7.6e-07
1.4738,-4e-07
1.4643,1.5e-07
1.4548,-3.6e-07
1.4452,-3.1e-07
1.4357,3.9e-07
1.4262,-2e-08
1.4167,8.7e-07
1.4071,-2.4e-07
1.3976,5e-07
1.3881,5e-08
1.3786,4e-07
1.369,-2.2e-07
1.3595,-2e-08
1.35,-6e-08
1.3405,-4.2e-07
1.331,3.3e-07
1.3214,3.3e-07
1.3119,3e-07
1.3024,7.7e-07
1.2929,7.2e-07
1.2833,-1.9e-07
1.2738,1.9e-07
1.2643,-3.1e-07
1.2548,1e-08
1.2452,-3e-07
1.2357,8.2e-07
1.2262,2e-07
1.2167,-9e-08
1.2071,6.3e-07
1.1976,-1.02e-06
1.1881,-9.1e-07
1.1786,5.5e-07
1.169,2.6e-07
1.1595,4.7e-07
1.15,-1.5e-07
1.1405,7.3e-07
1.131,2.06e-06
1.1214,1.89e-06
1.1119,2.12e-06
1.1024,2.53e-06
1.0929,3.44e-06
1.0833,3.67e-06
1.0738,6.17e-06
1.0643,8.01e-06
1.0548,8.56e-06
1.0452,1.097e-05
1.0357,1.285e-05
1.0262,1.519e-05
1.0167,1.798e-05
1.0071,1.916e-05
0.9976,2.263e-05
0.9881,2.459e-05
0.9786,2.568e-05
0.969,2.576e-05
0.9595,2.725e-05
0.95,2.862e-05
0.9405,2.636e-05
0.931,2.682e-05
0.9214,2.52e-05
0.9119,2.459e-05
0.9024,2.189e-05
0.8929,2.018e-05
0.8833,1.773e-05
0.8738,1.552e-05
0.8643,1.123e-05
0.8548,7.64e-06
0.8452,2.04e-06
0.8357,-2.22e-06
0.8262,-9.67e-06
0.8167,-1.657e-05
0.8071,-2.318e-05
0.7976,-2.983e-05
0.7881,-3.292e-05
0.7786,-3.4e-05
0.769,-3.311e-05
0.7595,-3.049e-05
0.75,-2.467e-05
0.7405,-1.855e-05
0.731,-1.446e-05
0.7214,-9.51e-06
0.7119,-5.1e-06
0.7024,-3.04e-06
0.6929,-1.48e-06
0.6833,1e-07
0.6738,-1.5e-07
0.6643,1.7e-07
0.6548,1.29e-06
0.6452,-1.3e-07
0.6357,-4.1e-07
0.6262,2.1e-07
0.6167,2.2e-07
0.6071,-2.6e-07
0.5976,-5.2e-07
0.5881,1.15e-06
0.5786,1.6e-07
0.569,-3.7e-07
0.5595,4.6e-07
0.55,-5e-08
0.5405,-1.3e-07
0.531,2.8e-07
0.5214,-6.5e-07
0.5119,1.8e-07
0.5024,9.6e-07
0.4929,2.3e-07
0.4833,-1.9e-07
0.4738,-2.5e-07
0.4643,-2.1e-07
0.4548,-1.3e-07
0.4452,-1.9e-07
0.4357,4.6e-07
0.4262,-8.7e-07
0.4167,4.3e-07
0.4071,-1.9e-07
0.3976,1.9e-07
0.3881,-5.6e-07
0.3786,6.6e-07
0.369,6.2e-07
0.3595,4.8e-07
0.35,-7.6e-07
0.3405,4.1e-07
0.331,1.9e-07
0.3214,-8.2e-07
0.3119,-5e-08
0.3024,1.2e-07
0.2929,1.7e-07
0.2833,-1e-07
0.2738,-1.5e-07
0.2643,2.9e-07
0.2548,-3e-08
0.2452,-2.28e-06
0.2357,-1.19e-06
0.2262,-1.17e-06
0.2167,-1.78e-06
0.2071,-2.7e-07
0.1976,1.47e-06
0.1881,2.13e-06
0.1786,5.37e-06
0.169,7.8e-06
0.1595,1.116e-05
0.15,1.515e-05
0.1405,1.617e-05
0.131,1.727e-05
0.1214,1.494e-05
0.1119,1.386e-05
0.1024,8.79e-06
0.0929,3.06e-06
0.0833,-2.07e-06
0.0738,-8.03e-06
0.0643,-1.06e-05
0.0548,-1.38e-05
0.0548,-1.374e-05
0.0643,-1.143e-05
0.0738,-7.61e-06
0.0833,-2.01e-06
0.0929,3.28e-06
0.1024,8.82e-06
0.1119,1.292e-05
0.1214,1.613e-05
0.131,1.683e-05
0.1405,1.755e-05
0.15,1.363e-05
0.1595,1.212e-05
0.169,8.94e-06
0.1786,4.77e-06
0.1881,3.79e-06
0.1976,1.34e-06
0.2071,1.7e-07
0.2167,-8.9e-07
0.2262,-1.2e-06
0.2357,-1.13e-06
0.2452,-6.6e-07
0.2548,6e-08
0.2643,-3.6e-07
0.2738,-7.5e-07
0.2833,2.3e-07
0.2929,3.5e-07
0.3024,2.6e-07
0.3119,3.4e-07
0.3214,-1.5e-07
0.331,-4.7e-07
0.3405,-4.4e-07
0.35,-8.2e-07
0.3595,1.2e-07
0.369,-4e-08
0.3786,-2.2e-07
0.3881,-1.48e-06
0.3976,-6.2e-07
0.4071,5.6e-07
0.4167,-3.3e-07
0.4262,1.8e-07
0.4357,-7e-07
0.4452,7.2e-07
0.4548,-7e-08
0.4643,1.5e-07
0.4738,1.16e-06
0.4833,7.6e-07
0.4929,-1.5e-07
0.5024,-3e-07
0.5119,-1.6e-07
0.5214,2.5e-07
0.531,-5e-08
0.5405,-2e-07
0.55,7.3e-07
0.5595,-6e-08
0.569,1.15e-06
0.5786,5e-08
0.5881,8.9e-07
0.5976,1.8e-07
0.6071,4.8e-07
0.6167,-3.6e-07
0.6262,-4.3e-07
0.6357,2.2e-07
0.6452,4.7e-07
0.6548,-4e-08
0.6643,-8.1e-07
0.6738,-1.06e-06
0.6833,-1.55e-06
0.6929,-2.57e-06
0.7024,-3.12e-06
0.7119,-4.97e-06
0.7214,-8.98e-06
0.731,-1.465e-05
0.7405,-1.902e-05
0.75,-2.468e-05
0.7595,-2.865e-05
0.769,-3.398e-05
0.7786,-3.468e-05
0.7881,-3.218e-05
0.7976,-2.883e-05
0.8071,-2.289e-05
0.8167,-1.624e-05
0.8262,-9.12e-06
0.8357,-2.43e-06
0.8452,2.38e-06
0.8548,7.89e-06
0.8643,1.064e-05
0.8738,1.477e-05
0.8833,1.754e-05
0.8929,1.967e-05
0.9024,2.222e-05
0.9119,2.387e-05
0.9214,2.526e-05
0.931,2.682e-05
0.9405,2.719e-05
0.95,2.816e-05
0.9595,2.717e-05
0.969,2.736e-05
0.9786,2.521e-05
0.9881,2.393e-05
0.9976,2.201e-05
1.0071,2.086e-05
1.0167,1.812e-05
1.0262,1.556e-05
1.0357,1.368e-05
1.0452,1.025e-05
1.0548,9.32e-06
1.0643,8.58e-06
1.0738,6.11e-06
1.0833,4.77e-06
1.0929,3.91e-06
1.1024,3.19e-06
1.1119,1.04e-06
1.1214,6.4e-07
1.131,1.16e-06
1.1405,3.9e-07
1.15,1.17e-06
1.1595,1.9e-07
1.169,-7.4e-07
1.1786,-4.8e-07
1.1881,-1.28e-06
1.1976,-6e-08
1.2071,-6e-08
1.2167,-1.9e-07
1.2262,5.5e-07
1.2357,6.1e-07
1.2452,-8e-08
1.2548,-1.06e-06
1.2643,3.1e-07
1.2738,2.8e-07
1.2833,1.6e-07
1.2929,4.9e-07
1.3024,-5.8e-07
1.3119,1e-06
1.3214,-4.8e-07
1.331,3.7e-07
1.3405,-8.4e-07
1.35,-4.7e-07
1.3595,7.6e-07
1.369,-1.3e-07
1.3786,4.2e-07
1.3881,1.2e-07
1.3976,-5e-08
1.4071,6.8e-07
1.4167,-1.2e-07
1.4262,-8.9e-07
1.4357,-4e-07
1.4452,2.8e-07
1.4548,2e-07
1.4643,-7.8e-07
1.4738,-3.6e-07
1.4833,-2.9e-07
1.4929,-1.8e-07
1.5024,-6.9e-07
1.5119,-3.1e-07
1.5214,-3.6e-07
1.531,3.9e-07
1.5405,4e-07
1.55,-7e-08
1.5595,-2e-07
1.569,7e-08
1.5786,-4.1e-07
1.5881,-5.7e-07
1.5976,-4.7e-07
1.6071,-3.2e-07
1.6167,-5.8e-07
1.6262,8e-08
1.6357,3.6e-07
